ACC_x,ACC_y,ACC_z,ACC_net,PPG_Clean,PPG_Rate,PPG_Quality,PPG_Peaks,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime,TEMP,label,subject_id
-25.0,7.0,58.0,63.54525946126902,-2.027320944357599,60.0,0.8408637255164704,0,2.058976,2.0603196423579453,-0.001343642357938314,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,3.1800407729882476,60.0,0.7694364372306095,1,2.060256,2.059908070646711,0.00034792935329537513,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,1.8863745456404246,64.15841584158416,0.7694364372306095,0,2.060256,2.059500429012244,0.0007555709877624227,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,-0.8224267271794179,73.63636363636363,0.7694364372306095,0,2.057695,2.0590967482315046,-0.0014017482314986483,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,2.8325310000734003,80.0,0.5760682673554095,1,2.057695,2.0586970542497145,-0.001002054249708299,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,2.216946479990738,76.03960396039604,0.5760682673554095,0,2.056414,2.058301346951459,-0.0018873469514519511,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-1.25965176197208,68.57142857142857,0.5760682673554095,0,2.060256,2.057909587933546,0.0023464120664614613,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-4.7400706631127045,62.4390243902439,0.5760682673554095,0,2.055133,2.057521715588769,-0.0023887155887612923,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,4.375462474983529,60.0,0.790258686364499,1,2.055133,2.0571376539342174,-0.0020046539342102113,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,1.6944691182817575,60.0,0.790258686364499,0,2.053853,2.056757284671448,-0.0029042846714408864,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,-3.3895166236260916,60.0,0.790258686364499,0,2.058976,2.0563804221619923,0.0025955778380143107,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,-3.0371501877915126,60.0,0.790258686364499,0,2.053853,2.0560068340487647,-0.002153834048757857,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,2.888557998811926,60.0,0.7866622212279905,1,2.056414,2.05563627394821,0.000777726051796999,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,1.0862064272228582,60.0,0.7866622212279905,0,2.055133,2.0552684895916853,-0.00013548959167734625,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-1.8108140574216176,60.0,0.7866622212279905,0,2.055133,2.054903224741377,0.0002297752586319817,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,0.6918204048980687,60.0,0.7866622212279905,0,2.051291,2.0545402179501653,-0.003249217950155912,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,3.4090398789849976,60.0,0.8748876943783701,1,2.053853,2.0541791798686946,-0.0003261798686847025,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,-0.6234859158129692,64.15841584158416,0.8748876943783701,0,2.047449,2.0538197582656985,-0.00637075826568874,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,-4.114733018943197,73.63636363636363,0.8748876943783701,0,2.05001,2.0534614968691063,-0.003451496869095843,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,3.0341025820434897,80.0,0.5997501241179715,1,2.05001,2.053103797190642,-0.0030937971906307422,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-24.0,7.0,58.0,63.15853069855251,2.8062868301057358,76.03960396039604,0.5997501241179715,0,2.051291,2.052745916929116,-0.0014549169291038669,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-27.0,5.0,56.0,62.369864518050704,-0.32149589088538477,68.57142857142857,0.5997501241179715,0,2.058976,2.0523870232984702,0.0065889767015420595,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,6.0,58.0,63.4428877022476,-5.774474977479178,62.4390243902439,0.5997501241179715,0,2.053853,2.0520262921545984,0.001826707845414477,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-26.0,6.0,58.0,63.84355879804947,3.9008117475865003,60.0,0.7514869537709941,1,2.053853,2.0516629949546967,0.0021900050453169946,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,6.0,58.0,63.4428877022476,0.3543224772043481,60.0,0.7514869537709941,0,2.053853,2.0512965155827967,0.002556484417217637,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,6.0,57.0,62.52999280345393,-2.014674922324461,60.0,0.7514869537709941,0,2.053853,2.0509263336939303,0.002926666306084329,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-26.0,6.0,57.0,62.93647591023825,-3.5400084487985763,60.0,0.7514869537709941,0,2.052572,2.0505520234364196,0.00201997656359501,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-26.0,6.0,57.0,62.93647591023825,5.992032519057134,60.0,0.6586186612135548,1,2.053853,2.05017325841651,0.003679741583504269,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-27.0,6.0,57.0,63.35613624582863,5.352875880123563,60.0,0.6586186612135548,0,2.048729,2.049789807660484,-0.0010608076604701824,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-26.0,7.0,57.0,63.03967004989794,-0.8834537923820803,60.0,0.6586186612135548,0,2.051291,2.0494015134287435,0.0018894865712703068,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-26.0,6.0,57.0,62.93647591023825,-0.2791942981809842,60.0,0.6586186612135548,0,2.047449,2.0490082569988317,-0.001559256998818331,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,0.7372939511682026,60.0,0.3421100512318654,1,2.05001,2.048609933795183,0.0014000662048301777,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-1.1265026778399008,57.85714285714285,0.3421100512318654,0,2.052572,2.0482064561795217,0.004365543820491609,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-7.640395635207394,53.11475409836065,0.3421100512318654,0,2.051291,2.0477977961094047,0.0034932038906086934,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,0.8089062580908652,48.0,0.3421100512318654,0,2.048729,2.047384034095129,0.0013449659048842785,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,3.640056288479312,43.78378378378379,0.3421100512318654,0,2.046168,2.046965356463803,-0.0007973564637889484,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-4.353567084657448,41.01265822784811,0.3421100512318654,0,2.046168,2.046542003982618,-0.0003740039826034766,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,4.206122276066262,40.0,0.42635506043186483,1,2.044887,2.046114220673275,-0.001227220673260075,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,3.7401667318728804,40.0,0.42635506043186483,0,2.047449,2.0456822333266063,0.0017667666734081286,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-5.138893291666854,40.0,0.42635506043186483,0,2.042325,2.0452462556007394,-0.002921255600724648,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,2.8783189612738855,40.0,0.42635506043186483,0,2.043606,2.044806483119386,-0.001200483119371078,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-0.33674775728691114,40.0,0.42635506043186483,0,2.043606,2.0443630704065625,-0.0007570704065475787,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-4.182029651734345,40.0,0.42635506043186483,0,2.044887,2.0439161262828436,0.0009708737171711882,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,2.912642594719625,40.0,0.7031663267933648,1,2.046168,2.04346574603342,0.0027022539665951476,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,0.938523311903633,45.95744680851064,0.7031663267933648,0,2.043606,2.0430120559217686,0.0005939440782454895,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-4.666349545011669,63.529411764705884,0.7031663267933648,0,2.046168,2.0425552425703652,0.0036127574296486863,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-24.0,7.0,58.0,63.15853069855251,3.205963978983003,80.0,0.5773416618243564,1,2.039764,2.0420955580474,-0.00233155804738722,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,6.0,58.0,63.4428877022476,2.3994479541982585,74.81296758104737,0.5773416618243564,0,2.041045,2.0416332945517133,-0.0005882945517008407,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,-2.210630904085734,64.79481641468684,0.5773416618243564,0,2.039764,2.041168737842455,-0.0014047378424432684,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,-1.9213565106001023,55.865921787709496,0.5773416618243564,0,2.042325,2.0407021421288,0.0016228578712112593,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,0.9852744665041032,50.08347245409015,0.5773416618243564,0,2.037202,2.0402337386152354,-0.003031738615224878,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,1.112350300940473,48.0,0.4436013875717456,1,2.038483,2.0397637349670035,-0.0012807349669942004,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-3.262374165399433,53.553719008264466,0.4436013875717456,0,2.039764,2.0392922965383837,0.0004717034616249579,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,0.5198510356704914,68.21052631578947,0.4436013875717456,0,2.037202,2.038819545981245,-0.001617545981236302,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,3.6728620083527983,80.0,0.832626013548292,1,2.041045,2.0383455842730926,0.002699415726914748,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,6.0,58.0,63.4428877022476,-1.9637271827481513,80.0,0.832626013548292,0,2.035921,2.0378705117931784,-0.0019495117931719423,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-5.012294496651056,80.0,0.832626013548292,0,2.037202,2.0373944341814103,-0.00019243418140478324,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,2.198572890695813,80.0,0.6164770555301251,1,2.037202,2.0369174499234513,0.0002845500765536128,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,1.3922390777311855,77.06111617878763,0.6164770555301251,0,2.038483,2.036439650184986,0.0020433498150175923,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-0.2758553188224372,70.82926829268293,0.6164770555301251,0,2.03336,2.0359611369991493,-0.0026011369991456846,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-5.148466924967574,64.54678057928736,0.6164770555301251,0,2.037202,2.0354820231735364,0.0017199768264667117,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,3.559508694322273,60.0,0.6629075377558762,1,2.032079,2.0350024139081495,-0.0029234139081474753,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,2.334004887257643,56.51300733267945,0.6629075377558762,0,2.034641,2.034522391486682,0.0001186085133197373,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-2.0866924678713294,53.183696193629686,0.6629075377558762,0,2.034641,2.034042009147548,0.0005989908524536428,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,-4.945491714054134,50.472045716828184,0.6629075377558762,0,2.032079,2.033561300234605,-0.001482300234603527,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,2.9621201752095443,48.66473616473617,0.6629075377558762,0,2.03336,2.0330802873572145,0.0002797126427869625,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,6.0,58.0,63.4428877022476,3.000640617462465,48.0,0.4931223542922366,1,2.035921,2.0325989885055153,0.003322011494485777,0,0,0.0,0.0,0.0,0,0.0,36.03,0,1
-25.0,7.0,58.0,63.54525946126902,-3.1657829799683856,53.553719008264466,0.4931223542922366,0,2.029517,2.032117438435995,-0.00260043843599521,0,0,0.0,0.0,0.0,0,0.0,36.09,0,1
-25.0,7.0,58.0,63.54525946126902,-5.028990405711656,68.21052631578947,0.4931223542922366,0,2.032079,2.0316356948066425,0.000443305193356015,0,0,0.0,0.0,0.0,0,0.0,36.09,0,1
-25.0,7.0,58.0,63.54525946126902,4.963022701563836,80.0,0.8052180078753397,1,2.03336,2.031153819909354,0.0022061800906435546,0,0,0.0,0.0,0.0,0,0.0,36.09,0,1
-25.0,6.0,58.0,63.4428877022476,1.8917816002141434,76.03960396039604,0.8052180078753397,0,2.026956,2.030671877677782,-0.0037158776777853762,0,0,0.0,0.0,0.0,0,0.0,36.09,0,1
-25.0,7.0,58.0,63.54525946126902,-2.838951162472884,68.57142857142857,0.8052180078753397,0,2.029517,2.0301899245948065,-0.0006729245948106747,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-1.8580035181771226,62.4390243902439,0.8052180078753397,0,2.030798,2.0297079822818804,0.0010900177181154718,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,3.5832237017190938,60.0,0.8772337882103962,1,2.028237,2.029226040609084,-0.0009890406090885435,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,0.575196583344579,60.0,0.8772337882103962,0,2.030798,2.028744085229176,0.0020539147708198997,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-4.230363672856575,60.0,0.8772337882103962,0,2.026956,2.0282621129057548,-0.0013061129057587645,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,1.5392136481385978,60.0,0.8772337882103962,0,2.030798,2.0277801376813183,0.003017862318677473,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,2.176622249119638,60.0,0.5643755029180009,1,2.025675,2.0272981970432538,-0.0016231970432576757,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,-0.7237437301861329,64.15841584158416,0.5643755029180009,0,2.029517,2.026816355036816,0.002700644963180384,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,-5.9757391203432135,73.63636363636363,0.5643755029180009,0,2.028237,2.0263347084289576,0.0019022915710404965,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,3.0248847802160124,80.0,0.5812943922340535,1,2.026956,2.025853405080865,0.0011025949191352485,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,2.9114498076445687,76.03960396039604,0.5812943922340535,0,2.028237,2.0253726592641654,0.002864340735835875,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,-3.5561455118079315,68.57142857142857,0.5812943922340535,0,2.025675,2.0248927547520634,0.000782245247939672,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,6.0,58.0,63.4428877022476,-1.8617358964074497,62.4390243902439,0.5812943922340535,0,2.020552,2.024414029569448,-0.003862029569443916,0,0,0.0,0.0,0.0,0,0.0,36.09,0,1
-25.0,7.0,58.0,63.54525946126902,4.312509691527113,60.0,0.8558252066818726,1,2.025675,2.0239368301854936,0.001738169814510885,0,0,0.0,0.0,0.0,0,0.0,36.09,0,1
-25.0,7.0,58.0,63.54525946126902,0.6031306892117729,64.15841584158416,0.8558252066818726,0,2.021833,2.02346147481917,-0.001628474819165082,0,0,0.0,0.0,0.0,0,0.0,36.09,0,1
-25.0,7.0,58.0,63.54525946126902,-3.411885264701049,73.63636363636363,0.8558252066818726,0,2.023113,2.0229882563671504,0.0001247436328540436,0,0,0.0,0.0,0.0,0,0.0,36.09,0,1
-25.0,7.0,58.0,63.54525946126902,3.304565060915324,80.0,0.5777044368657438,1,2.023113,2.0225174544151665,0.0005955455848381161,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,2.791436686672114,76.03960396039604,0.5777044368657438,0,2.021833,2.0220493441130727,-0.00021634411306731803,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-2.3133017852166495,68.57142857142857,0.5777044368657438,0,2.023113,2.0215842080153044,0.0015287919847016094,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-6.575635833116827,62.4390243902439,0.5777044368657438,0,2.020552,2.0211223447706526,-0.0005703447706461845,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,3.5260189574699923,60.0,0.7211460594579391,1,2.020552,2.020664068540299,-0.00011206854029200682,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,1.3065324642326128,60.0,0.7211460594579391,0,2.01799,2.020209693029757,-0.002219693029749483,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,-3.0843782352829163,60.0,0.7211460594579391,0,2.023113,2.0197595153816743,0.0033534846183333913,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,1.6205600063357444,60.0,0.7211460594579391,0,2.015429,2.0193138212818122,-0.0038848212818036426,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,2.9465192072841333,60.0,0.6665734017492077,1,2.01671,2.018872880754303,-0.002162880754294048,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,6.0,58.0,63.4428877022476,-0.370219729567027,64.15841584158416,0.6665734017492077,0,2.014148,2.0184369041157426,-0.004288904115732542,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,-4.355048511694984,73.63636363636363,0.6665734017492077,0,2.015429,2.0180059946941142,-0.002576994694103012,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,4.569967186139391,80.0,0.8284034949558227,1,2.01671,2.0175801379807,-0.0008701379806887865,0,0,0.0,0.0,0.0,0,0.0,36.07,0,1
-25.0,7.0,58.0,63.54525946126902,0.5803144011700846,76.03960396039604,0.8284034949558227,0,2.01799,2.0171592302686947,0.0008307697313174333,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-2.7878050324986416,68.57142857142857,0.8284034949558227,0,2.015429,2.016743125412164,-0.0013141254121514748,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,1.654256699176467,62.4390243902439,0.8284034949558227,0,2.015429,2.0163316600307546,-0.0009026600307408428,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,2.8881102078634857,60.0,0.6707891562089642,1,2.01671,2.0159246510670368,0.0007853489329773665,0,0,0.0,0.0,0.0,0,0.0,36.05,0,1
-25.0,7.0,58.0,63.54525946126902,-0.6491592968553593,64.15841584158416,0.6707891562089642,0,2.015429,2.0155218992750688,-9.289927505308948e-05,0,0,0.0,0.0,0.0,0,0.0,36.09,0,1
-25.0,7.0,58.0,63.54525946126902,-4.791162134967044,73.63636363636363,0.6707891562089642,0,2.015429,2.0151232047452923,0.00030579525472475494,0,0,0.0,0.0,0.0,0,0.0,36.09,0,1
-25.0,6.0,58.0,63.4428877022476,2.601403602758239,80.0,0.6150676352571524,1,2.012867,2.0147283700540277,-0.0018613700540097632,0,0,0.0,0.0,0.0,0,0.0,36.09,0,1
-25.0,7.0,58.0,63.54525946126902,1.8813933316450941,76.03960396039604,0.6150676352571524,0,2.011586,2.0143371788368043,-0.002751178836785359,0,0,0.0,0.0,0.0,0,0.0,36.09,0,1
-25.0,7.0,58.0,63.54525946126902,-2.180239390380547,68.57142857142857,0.6150676352571524,0,2.012867,2.01394936200417,-0.001082362004149832,0,0,0.0,0.0,0.0,0,0.0,36.09,0,1
22.0,5.0,54.0,58.52349955359813,-23.581590397852764,36.85591103920576,0.6468296743131153,0,4.552445,4.575999693669273,-0.023554693669189497,0,0,0.0,0.0,0.0,0,0.0,35.25,0,1
39.0,-3.0,51.0,64.27285585688566,6.0434275674521905,33.91604290602077,0.6468296743131153,0,4.546041,4.577071448473042,-0.031030448472962577,0,0,0.0,0.0,0.0,0,0.0,35.25,0,1
28.0,2.0,52.0,59.09314681077663,-2.7014373657426205,31.282587498504878,0.6468296743131153,0,4.575499,4.578300046854732,-0.0028010468546576725,0,0,0.0,0.0,0.0,0,0.0,35.25,0,1
28.0,2.0,60.0,66.24198064671678,-5.849960618686852,28.99392028837676,0.6468296743131153,0,4.583184,4.579682486651488,0.003501513348581599,0,0,0.0,0.0,0.0,0,0.0,35.25,0,1
27.0,2.0,59.0,64.91532946846992,-15.823903160194583,27.052205078225235,0.6468296743131153,0,4.524268,4.581215271399072,-0.056947271399009555,0,0,0.0,0.0,0.0,0,0.0,35.25,0,1
22.0,8.0,68.0,71.91661838546081,1.7897592056782514,25.442439870245614,0.6468296743131153,0,4.474317,4.582894052474966,-0.10857705247490995,0,0,0.0,0.0,0.0,0,0.0,35.25,0,1
20.0,-3.0,51.0,54.86346689738081,-11.749060467082248,24.144361173502478,0.6468296743131153,0,4.483282,4.5847124170191025,-0.10143041701905277,0,0,0.0,0.0,0.0,0,0.0,35.25,0,1
21.0,-1.0,64.0,67.36467917239716,8.58931738907786,23.139590036338593,0.6468296743131153,0,4.49609,4.586660682528478,-0.09057068252843421,0,0,0.0,0.0,0.0,0,0.0,35.25,0,1
11.0,3.0,48.0,49.33558553417604,8.887224200151184,22.416124930929435,0.6468296743131153,0,4.521706,4.588725522485035,-0.0670195224849956,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
24.0,-6.0,56.0,61.220911460055866,-11.776002224605767,21.97181397346372,0.6468296743131153,0,4.542199,4.590890334889303,-0.048691334889268995,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
13.0,13.0,80.0,82.08532146492453,18.09704769801867,21.818181818181817,0.7724378213803714,1,4.552445,4.593135893322847,-0.04069089332281991,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
19.0,-4.0,54.0,57.38466694161429,-0.8597540312665172,22.14943822866353,0.7724378213803714,0,4.571657,4.595440975935239,-0.023783975935216008,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
4.0,-8.0,69.0,69.57729514719583,-0.8854301615907125,23.0831175831625,0.7724378213803714,0,4.619046,4.597782979177244,0.021263020822775758,0,0,0.0,0.0,0.0,0,0.0,35.25,0,1
18.0,-8.0,65.0,67.91906948714772,1.919054668346311,24.569930019270057,0.7724378213803714,0,4.578061,4.6001386055934015,-0.022077605593385,0,0,0.0,0.0,0.0,0,0.0,35.25,0,1
17.0,-10.0,58.0,61.26173356998641,7.589620955973499,26.575563154480005,0.7724378213803714,0,4.562691,4.602484232794072,-0.03979323279405722,0,0,0.0,0.0,0.0,0,0.0,35.25,0,1
17.0,-6.0,65.0,67.45368781616021,-22.941625449553122,29.025705277643695,0.7724378213803714,0,4.563972,4.604795592121092,-0.040823592121080055,0,0,0.0,0.0,0.0,0,0.0,35.25,0,1
11.0,-4.0,61.0,62.112800613078136,16.600881562822064,31.729428538283926,0.7724378213803714,0,4.567814,4.607047203530938,-0.03923320353092764,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
14.0,-11.0,61.0,63.54525946126902,22.211678291313486,34.285714285714285,0.6107551707818639,1,4.566534,4.6092120956613085,-0.04267809566129877,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
11.0,-9.0,58.0,59.715994507334464,-7.306138107490111,36.95862786608777,0.6107551707818639,0,4.525548,4.6112616411390155,-0.08571364113900447,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
16.0,-5.0,59.0,61.335144900782616,-8.839799526997473,40.26530798399812,0.6107551707818639,0,4.552445,4.613165169365932,-0.060720169365919355,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
20.0,-8.0,67.0,70.37755323965163,-21.409448765474036,43.79313765784662,0.6107551707818639,0,4.595992,4.614889660044549,-0.018897660044532145,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
17.0,-2.0,59.0,61.43289021363068,-14.373848960404667,46.75230357223912,0.6107551707818639,0,4.620327,4.616400135161578,0.003926864838438737,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
27.0,-5.0,59.0,65.07687761409578,26.061903030100865,48.0,0.6435508911373307,1,4.598553,4.617660555340787,-0.019107555340768106,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
20.0,-3.0,61.0,64.26507605223851,21.132572468986456,46.71829105473965,0.6435508911373307,0,4.601115,4.618634388631686,-0.017519388631667264,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
20.0,-1.0,60.0,63.25345840347388,-12.232896942688985,43.59830550710192,0.6435508911373307,0,4.574218,4.619284547882066,-0.04506654788204729,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
22.0,-1.0,62.0,65.79513659838392,4.774935240625267,39.75460122699387,0.6435508911373307,0,4.639539,4.619573140659981,0.019965859340038264,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
27.0,-3.0,56.0,62.24146527838174,-1.134084567529895,35.99259411643695,0.6435508911373307,0,4.708702,4.619461820608583,0.08924017939143622,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
18.0,0.0,55.0,57.87054518492115,-23.828674549387696,32.73339569691301,0.6435508911373307,0,4.643381,4.618912964479222,0.02446803552079824,0,0,0.0,0.0,0.0,0,0.0,35.23,0,1
20.0,1.0,63.0,66.10597552415364,5.329512208826982,30.139534883720934,0.6435508911373307,0,4.631854,4.617890574437427,0.0139634255625927,1,0,0.0,0.0,0.0,0,0.0,35.25,0,1
